Day/hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
97,30.17163333,43.40373333,79.50586667,99.21923333,100,100,100,100,100,100,88.82186667,96.61123333,96.9644,98.74653333,100,78.86653333,94.226,96.28523333,94.70413333,90.53893333,82.59293333,75.33183333,69.34203333,77.5696
98,78.1176,80.76626667,88.82186667,94.98123333,92.21946667,96.76336667,94.10103333,80.78453333,83.30533333,83.56106667,42.64773333,45.40293333,37.29883333,40.11093333,30.95683333,16.73613333,29.62803333,51.46773333,31.83263333,46.96533333,36.13613333,48.19173333,29.28073333,36.86093333
99,53.24853333,47.18373333,79.72506667,93.80866667,96.51343333,94.04126667,81.53346667,90.63026667,72.57813333,68.67873333,50.14053333,55.53333333,75.83426667,80.21826667,91.45226667,70.56813333,96.4428,98.81173333,97.93696667,94.41073333,96.42106667,96.88833333,99.54733333,99.888
100,100,99.67733333,100,100,100,100,100,100,100,100,100,100,100,100,99.38733333,22.79053333,20.95873333,16.32333333,7.564,4.124666667,2.986666667,2.232,1.130666667,0.284
101,0.7608,18.06913333,33.50873333,2.92,0,0,13.37733333,5.66,1.736,0.7736,9.147633333,6.994666667,13.50153333,23.34953333,59.13123333,38.93493333,55.97553333,78.8848,80.16346667,87.4336,85.99053333,73.50273333,57.04083333,54.59253333
102,55.28133333,55.55343333,42.14373333,36.57403333,24.46383333,23.28933333,13.41873333,11.87313333,11.18313333,7.046,5.440666667,4.129333333,9.230433333,8.160933333,4.885333333,7.018,4.031333333,5.1,7.382,11.38323333,30.15653333,14.46063333,21.19953333,19.11833333
103,67.07073333,75.23133333,44.64693333,23.34953333,41.01813333,30.30753333,28.14823333,17.97453333,18.56793333,20.76093333,24.44873333,30.41323333,38.91813333,19.55693333,23.40973333,17.61333333,12.24573333,9.120033333,2.512,0.5456,0.2632,0.0608,0.7168,1.018666667
104,0.5608,8.823333333,24.35813333,32.91983333,58.86993333,79.7068,95.78536667,99.684,100,98.07823333,99.31703333,99.55733333,99.864,99.464,78.8848,50.71173333,80.18173333,91.68973333,85.5156,81.88053333,84.32826667,87.7624,93.95433333,97.56206667
105,99.59733333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
106,99.81333333,100,100,100,99.83133333,100,100,100,100,100,100,100,100,99.87533333,99.54133333,99.96066667,99.34,69.84453333,77.60613333,81.16813333,100,100,99.626,98.13256667
107,97.4045,90.97733333,64.37733333,13.17723333,13.63953333,32.55743333,87.1596,76.09,99.496,95.36156667,91.5984,99.36933333,98.96386667,96.4754,93.92173333,98.54006667,77.9532,59.65383333,55.49973333,51.43413333,37.02703333,23.67863333,10.63803333,16.96833333
108,44.81493333,58.46793333,48.17493333,42.32853333,46.56213333,96.86116667,98.37163333,99.70533333,99.79733333,99.98933333,99.944,99.50666667,95.9049,89.16893333,60.61863333,64.25673333,41.65653333,18.02613333,11.92833333,7.097333333,8.478333333,8.077333333,8.395533333,19.42793333
109,50.37573333,80.87586667,97.21433333,87.41533333,57.90513333,94.46506667,99.22466667,99.69333333,99.96133333,77.14946667,63.83463333,45.23493333,26.95533333,25.14333333,14.64003333,4.493333333,2.314666667,2.477333333,0.7336,61.46283333,10.43793333,4.306666667,34.52043333,29.37133333
110,20.69213333,76.71106667,77.0764,53.83653333,45.10053333,59.95533333,45.87333333,21.71553333,15.62673333,13.52223333,1.824,0.136,0.4408,1.426666667,2.090666667,5.230666667,12.17673333,12.70113333,14.98503333,29.50723333,36.07573333,39.32133333,10.97613333,0.4296
111,0.6688,23.96553333,7.666666667,40.01013333,31.86283333,34.67143333,20.58893333,18.92053333,19.17853333,18.68833333,16.52113333,12.86673333,9.651333333,14.45373333,18.00033333,6.528,6.938666667,5.016,4.866666667,5.249333333,7.764666667,8.975133333,14.06733333,12.18363333
112,10.34823333,13.86033333,4.988,7.568666667,22.00793333,28.48043333,39.03573333,30.45853333,22.10253333,13.99143333,11.43843333,7.942,5.422,3.290666667,2.456,2.813333333,4.162,6.691333333,7.83,10.85193333,9.520233333,11.14863333,12.30783333,14.51583333
113,22.24873333,48.77973333,92.16466667,98.78456667,100,100,100,100,100,100,100,100,100,100,99.49933333,98.39336667,99.34133333,99.828,99.95666667,100,100,100,100,100
114,100,99.89333333,99.43133333,100,100,100,100,100,100,100,99.98333333,99.61266667,99.52133333,95.06816667,80.89413333,52.12293333,44.69733333,57.88503333,85.49733333,87.7624,95.68756667,99.386,99.666,99.712
115,98.33903333,95.45393333,94.18253333,95.37243333,72.31683333,69.08073333,99.37733333,99.90933333,99.38133333,81.22293333,56.13633333,48.25893333,46.83093333,34.12783333,6.280666667,0,0.0512,2.36,19.84933333,37.67633333,58.80963333,67.51293333,85.49733333,95.47023333
116,99.1812,99.43333333,100,100,100,99.89933333,99.842,100,100,100,100,99.64133333,94.50853333,94.41616667,66.46773333,42.66453333,25.65673333,24.76583333,30.77563333,46.37733333,91.45226667,96.23633333,99.37333333,100
117,100,99.75666667,98.9204,96.46996667,98.3825,99.80466667,99.71733333,100,100,100,99.99533333,99.87,100,99.718,62.30703333,31.10783333,21.70693333,10.85193333,2.258666667,0.3416,2.456,3.49,9.106233333,13.19103333
118,16.64153333,9.106233333,21.04473333,52.25733333,100,100,100,100,99.346,96.0516,98.05106667,98.48573333,99.89933333,100,96.32326667,95.48653333,95.7908,95.91033333,96.0516,99.73266667,100,100,100,99.96333333
119,76.71106667,100,99.468,100,100,99.874,76.5832,81.0768,41.62293333,28.57103333,46.46133333,48.94773333,44.34453333,60.17643333,58.04583333,28.04253333,9.409833333,5.426666667,1.733333333,1.648,4.213333333,18.78293333,48.37653333,83.63413333
120,90.13706667,49.43493333,55.33173333,26.33623333,52.07253333,84.29173333,73.46253333,73.94493333,94.226,94.31836667,65.66373333,39.00213333,33.55403333,23.79943333,10.51383333,10.83123333,5.725333333,2.92,0.7088,0.1552,0,0.1792,0.5416,2.592
121,12.00423333,36.30223333,75.21123333,95.89403333,80.2548,100,100,100,99.60133333,82.9948,99.414,99.39066667,99.9,99.672,100,70.30683333,99.54866667,92.10986667,94.70956667,94.31836667,75.72466667,54.82773333,62.38743333,65.92503333
122,45.23493333,27.78583333,20.49433333,31.72693333,42.47973333,50.98053333,42.89973333,50.10693333,47.03253333,41.37093333,51.56853333,48.27573333,53.24853333,42.19413333,23.27213333,9.948033333,14.93673333,19.07533333,14.91603333,13.20483333,11.14173333,9.892833333,6.406666667,3.942666667
123,2.192,2.586666667,2.224,2.312,5.198,17.32093333,38.37093333,43.38693333,30.18673333,29.43173333,28.67673333,33.23693333,43.84053333,44.91573333,13.45323333,4.591333333,9.513333333,10.34823333,10.29993333,20.29653333,17.78533333,12.58383333,55.97553333,52.71093333
124,65.18133333,53.61813333,36.15123333,14.72973333,12.11463333,9.368433333,2.048,2.56,5.417333333,7.643333333,22.12833333,71.17113333,91.58013333,92.12813333,83.01306667,24.46383333,32.61783333,29.40153333,21.24253333,15.51493333,10.28613333,6.066,3.989333333,2.610666667
125,0.874666667,0,0.7392,4.465333333,11.95593333,23.90513333,53.93733333,54.50853333,54.47493333,48.27573333,47.73813333,43.99173333,48.07413333,42.64773333,27.42343333,7.2,10.52763333,20.20193333,16.91673333,14.39853333,12.63903333,12.89433333,14.05353333,17.93153333
126,22.69593333,49.43493333,72.21633333,98.16516667,100,100,100,100,100,100,100,100,100,100,76.8024,61.76433333,91.28786667,95.7582,99.46,99.74333333,100,100,100,100
127,100,100,100,100,100,100,100,100,100,100,99.984,99.652,96.66556667,82.30066667,62.36733333,90.24666667,81.91706667,60.94023333,57.30213333,64.57833333,89.22373333,64.03563333,72.96003333,94.45963333
128,100,99.536,99.70466667,100,100,53.24853333,56.19663333,49.68693333,44.84853333,98.09996667,99.986,97.06763333,80.8576,74.86953333,43.33653333,41.43813333,63.93513333,98.80086667,100,100,100,100,100,100
129,100,100,99.428,97.6164,99.60733333,99.676,100,100,100,100,100,100,100,100,98.45856667,99.93733333,100,100,100,100,100,100,100,100
130,99.554,80.748,72.29673333,23.36673333,5.114,13.41873333,42.68133333,41.03493333,25.55103333,29.38643333,69.42243333,99.78266667,99.43,99.47066667,42.95013333,28.64653333,33.16143333,38.93493333,47.68773333,54.42453333,71.49273333,89.44293333,90.30146667,90.63026667
131,96.45366667,74.92983333,99.46333333,99.83933333,82.3372,100,97.4697,92.84053333,49.90533333,59.59353333,99.808,100,100,100,99.506,95.3996,53.93733333,36.03043333,21.46613333,15.23973333,10.72083333,8.292033333,8.202333333,13.37733333
132,9.299433333,30.77563333,99.42533333,98.05106667,98.40966667,74.92983333,99.36,91.25133333,80.12693333,94.5846,81.53346667,74.06553333,41.84133333,44.83173333,23.26353333,26.89493333,22.27453333,16.22873333,11.05893333,8.650833333,5.977333333,3.658,5.790666667,5.263333333
133,7.223333333,15.05913333,35.09423333,57.84483333,95.5952,99.42266667,99.758,99.78,99.51266667,99.51933333,99.67466667,99.67266667,94.1934,95.5463,56.11623333,82.15453333,92.8588,78.8848,77.66093333,72.51783333,61.20153333,79.926,25.46043333,11.63163333
134,5.300666667,12.03183333,0.7072,45.15093333,33.82583333,92.54826667,94.12276667,96.66556667,90.612,100,99.91333333,99.89133333,99.606,99.36333333,97.93153333,79.83466667,57.10113333,28.01233333,17.64773333,10.01013333,5.874666667,4.031333333,4.372,4.456
135,3.914666667,5.734666667,7.475333333,18.87753333,19.42793333,19.55693333,25.03763333,25.05273333,55.69413333,59.31213333,74.40723333,61.48293333,53.41653333,39.82533333,44.83173333,38.49173333,41.57253333,27.34793333,33.10103333,20.62333333,39.53973333,63.03063333,68.45763333,66.22653333
136,63.57333333,63.71403333,80.07213333,91.01386667,96.02443333,94.99753333,82.41026667,76.5832,71.79423333,34.00703333,43.62213333,54.94533333,74.34693333,69.86463333,56.83983333,44.61333333,45.68853333,64.79943333,77.93493333,69.16113333,79.08573333,92.05506667,99.78866667,67.85463333
137,71.51283333,24.49403333,10.44483333,26.69863333,99.64333333,99.90666667,100,100,100,99.786,99.77666667,99.74066667,99.93066667,99.46333333,99.85266667,99.37,99.72733333,100,99.948,99.92066667,99.656,99.72133333,95.7419,59.01063333
138,45.21813333,57.50313333,62.95023333,59.71413333,38.90133333,36.04553333,39.05253333,28.37473333,33.56913333,25.53593333,18.63673333,15.48053333,19.52253333,13.93623333,17.80253333,17.32953333,17.15753333,12.43893333,18.00893333,41.18613333,46.66293333,26.77413333,15.01953333,24.04103333
139,22.26593333,19.56553333,7.918666667,9.906633333,14.33643333,16.82213333,33.76543333,34.82243333,19.42793333,19.63433333,11.83173333,4.507333333,5.576,18.49913333,1.994666667,4.530666667,4.208666667,4.745333333,1.664,0,1.68,12.47343333,25.98893333,33.29733333
140,30.65483333,66.28683333,79.17706667,90.63026667,96.5895,99.30616667,88.89493333,99.34,96.99156667,99.36533333,99.42333333,98.3988,99.376,98.5455,93.5164,79.8712,75.21123333,75.90733333,76.61973333,71.83443333,65.92503333,62.88993333,63.37233333,66.76923333
141,62.66883333,55.93533333,90.86773333,99.922,100,100,100,100,100,100,100,99.99666667,100,98.96386667,86.31933333,60.75933333,56.94033333,63.09093333,72.65853333,84.78493333,94.49223333,97.4208,98.68133333,99.74333333
142,96.44823333,99.36733333,99.41466667,100,100,100,100,99.98066667,99.1649,98.07823333,99.34333333,97.3719,95.17683333,95.82883333,99.88533333,99.96333333,98.9693,98.81716667,94.52483333,85.33293333,53.08053333,63.01053333,67.83453333,99.34866667
143,84.78493333,77.5696,68.96013333,100,100,99.63666667,99.718,100,100,100,98.78456667,91.12346667,29.88473333,20.74373333,34.58083333,34.50533333,36.33243333,40.61493333,43.20213333,63.13113333,72.39723333,72.33693333,81.58826667,91.89066667
144,78.08106667,84.858,100,100,100,100,100,100,100,100,100,99.50133333,99.45,99.57266667,72.05553333,79.14053333,94.29663333,79.03093333,59.01063333,60.81963333,61.08093333,51.97173333,96.4265,97.62183333
145,99.39266667,97.2578,98.26296667,100,100,100,100,100,100,100,100,100,100,98.62156667,45.53733333,20.58033333,33.17653333,35.38113333,32.93493333,32.45173333,48.09093333,78.37333333,69.40233333,74.24643333
146,94.54113333,70.42743333,67.23153333,99.17576667,100,100,100,98.01846667,100,100,99.72733333,99.614,100,100,52.20693333,82.51986667,99.512,99.04536667,97.42623333,99.35133333,99.93333333,100,100,100
147,100,100,100,100,100,100,100,100,100,100,100,99.69133333,88.01813333,38.47663333,11.69373333,8.719833333,13.20483333,35.81903333,55.11333333,85.09546667,99.53466667,99.33933333,68.17623333,54.62613333
148,19.78913333,5.678666667,12.92883333,17.77673333,11.04513333,5.482666667,10.66563333,13.92933333,24.78093333,48.69573333,54.72693333,35.32073333,28.20863333,22.08533333,7.694666667,7.386666667,7.960666667,6.038,4.628666667,13.03233333,21.70693333,17.84553333,20.58893333,19.29893333
149,18.59373333,20.57173333,69.46263333,100,100,100,100,100,100,99.79,99.67266667,99.39133333,99.36666667,81.31426667,59.67393333,83.67066667,69.36213333,60.37743333,53.71893333,33.10103333,48.25893333,26.65333333,15.67833333,10.54143333
150,11.95593333,99.07796667,48.67893333,96.77966667,76.12653333,56.67903333,99.95066667,99.81066667,90.21013333,25.12823333,25.71713333,80.32786667,21.94773333,10.69323333,11.69373333,27.42343333,47.72133333,37.76693333,12.36303333,16.30613333,38.26523333,39.37173333,55.07973333,25.08293333
151,53.88693333,97.9587,60.83973333,40.41333333,63.21153333,99.67466667,99.89733333,54.82773333,53.76933333,94.75303333,94.04126667,96.64926667,60.49803333,10.08603333,8.154033333,20.23633333,17.82833333,8.124,4.656666667,2.858666667,1.744,38.08403333,15.85893333,18.84313333
152,23.66353333,12.79773333,14.23983333,18.18953333,56.79963333,85.2964,8.519733333,53.23173333,22.61853333,13.35663333,13.52913333,13.87413333,14.22603333,16.03953333,10.41723333,8.802633333,38.40113333,40.22853333,56.29713333,89.16893333,63.53313333,52.79493333,50.07333333,19.92673333
153,20.76093333,12.76323333,9.465033333,9.678933333,7.405333333,6.262,1.578666667,2.573333333,11.19003333,33.49363333,66.46773333,71.87463333,90.2832,71.43243333,69.46263333,52.34133333,37.41963333,41.28693333,33.64463333,40.73253333,32.82923333,23.85983333,22.98833333,17.27793333
154,29.08443333,27.33283333,42.05973333,28.94853333,42.93333333,19.53973333,20.76953333,12.57693333,13.80513333,13.20483333,13.96383333,17.99173333,16.24593333,14.99883333,9.471933333,4.544666667,2.410666667,2.736,3.018666667,2.997333333,3.069333333,3.63,3.162666667,4.162
155,5.473333333,8.002666667,10.46553333,9.154533333,8.147133333,6.551333333,6.238666667,1.997333333,0.1776,5.165333333,15.54073333,20.69213333,94.6335,84.65706667,60.47793333,62.66883333,70.68873333,64.71903333,59.89503333,58.30713333,50.96373333,43.80693333,38.53703333,32.22523333
156,34.59593333,27.96703333,48.91413333,53.85333333,67.07073333,54.47493333,41.58933333,23.47853333,16.90813333,12.93573333,9.106233333,2.658666667,0.46,0.3272,0.4456,0.5384,0.5272,0,0,0,0,0,0.4728,1.274666667
157,5.212,19.92673333,33.68993333,76.78413333,91.83586667,77.86186667,96.92093333,96.8666,87.17786667,66.78933333,22.88513333,19.21293333,16.60713333,21.62953333,4.932,6.556,6.775333333,7.414666667,9.913533333,12.58383333,15.36873333,17.45853333,17.94873333,18.53353333
158,26.68353333,35.35093333,66.00543333,91.08693333,98.3336,99.638,99.94933333,99.964,99.756,99.854,97.50773333,93.92716667,56.94033333,55.61373333,22.58413333,15.06773333,14.75043333,14.20533333,21.17373333,29.62803333,39.05253333,49.77093333,58.22673333,65.78433333
159,85.93573333,99.402,100,100,100,100,100,100,100,100,100,100,100,98.2521,86.08186667,70.92993333,71.41233333,84.9676,79.79813333,85.132,82.31893333,90.70333333,94.10103333,98.46943333
160,99.86666667,100,100,100,100,100,100,100,100,100,99.554,99.90133333,100,93.91086667,97.05676667,99.546,99.07253333,90.68506667,96.68186667,96.91006667,96.35586667,99.3116,99.73466667,99.91133333
161,100,97.98043333,76.07173333,98.87693333,46.49493333,2.2,18.68833333,38.17463333,24.34303333,50.29173333,77.05813333,95.57346667,98.68676667,76.61973333,66.58833333,48.54453333,54.87813333,53.88693333,61.56333333,62.58843333,63.11103333,69.84453333,81.16813333,95.06273333
162,98.46943333,94.62263333,98.14886667,97.01873333,99.474,70.90983333,97.54576667,99.58733333,99.44466667,98.30643333,95.95923333,85.132,80.18173333,59.11113333,83.41493333,82.53813333,80.10866667,53.83653333,65.88483333,77.66093333,85.42426667,71.09073333,47.58693333,94.4379
163,95.1551,94.31836667,95.97553333,99.58266667,99.39,97.8446,97.37733333,87.61626667,94.96493333,94.57373333,77.58786667,77.46,72.91983333,50.44293333,35.63783333,36.86093333,33.40303333,22.43793333,32.28563333,44.99973333,42.63093333,44.29413333,40.81653333,41.32053333
164,53.87013333,53.63493333,46.52853333,43.55493333,97.81743333,99.69933333,100,99.586,66.08583333,92.49346667,81.69786667,46.25973333,68.41743333,48.14133333,8.547333333,14.72973333,22.24013333,20.92433333,22.69593333,38.90133333,55.23093333,60.23673333,48.94773333,64.01553333
165,32.58763333,36.16633333,76.2544,53.56773333,10.61043333,5.501333333,51.03093333,100,99.70466667,96.345,93.7356,44.34453333,62.54823333,74.42733333,59.49303333,16.82213333,16.30613333,23.08293333,50.94693333,81.31426667,89.00453333,85.47906667,87.63453333,87.89026667
166,85.97226667,77.44173333,90.59373333,84.98586667,70.72893333,73.10073333,55.48293333,90.4476,100,100,100,100,99.456,94.13363333,53.24853333,14.08113333,11.20383333,14.99883333,12.50103333,19.25593333,29.25053333,27.83113333,46.62933333,97.4697
167,89.86306667,95.1714,96.9155,95.09533333,99.58333333,99.95133333,100,100,99.89933333,99.98533333,100,99.58,99.69533333,94.95406667,56.69913333,48.10773333,60.65883333,67.11093333,86.2828,94.69326667,95.68213333,94.05213333,95.19856667,94.73673333
168,75.61323333,51.36693333,75.88906667,99.86333333,99.642,95.80166667,88.0912,99.49333333,100,100,100,100,100,83.214,53.11413333,19.89233333,29.29583333,23.59033333,11.10723333,8.623233333,5.8,3.28,2.789333333,2.866666667
169,2.757333333,2.837333333,5.986666667,2.488,2.736,6.164,4.428,32.90473333,79.96253333,92.56653333,99.93933333,96.18743333,10.99683333,0.986666667,0.0144,1.445333333,1.424,9.527133333,16.23733333,22.38633333,31.77223333,28.84283333,24.04103333,44.44533333
170,43.90773333,40.41333333,84.51093333,70.66863333,64.35723333,53.83653333,53.33253333,58.68903333,54.57573333,55.95543333,23.84473333,17.35533333,12.72183333,10.92093333,5.944666667,5.534,11.41083333,12.78393333,11.74893333,7.788,13.57053333,7.816,32.91983333,78.53773333
171,67.05063333,87.96333333,96.37216667,89.66213333,82.95826667,73.70373333,64.35723333,61.10103333,72.13593333,62.64873333,49.31733333,55.07973333,66.16623333,40.61493333,62.00553333,50.66133333,42.19413333,36.75523333,31.00213333,29.74883333,34.98853333,45.90693333,54.34053333,49.60293333
172,60.67893333,79.12226667,72.13593333,87.90853333,97.16543333,97.67073333,96.83943333,84.83973333,85.69826667,94.36183333,95.367,85.68,84.43786667,97.65443333,41.65653333,54.39093333,47.82213333,34.15803333,30.21693333,28.57103333,33.47853333,35.41133333,33.97683333,43.55493333
173,60.94023333,72.21633333,87.52493333,99.49466667,99.788,99.932,100,100,100,100,100,100,100,99.63666667,99.40466667,98.21406667,94.11733333,88.73053333,81.05853333,71.81433333,59.85483333,50.67813333,44.69733333,51.31653333
174,58.72923333,68.96013333,94.18796667,99.62,100,100,99.68466667,100,100,100,99.76133333,95.58976667,41.94213333,14.78493333,13.06683333,9.761733333,5.748666667,9.333933333,14.59863333,22.15413333,33.46343333,52.82853333,63.85473333,64.19643333
175,80.94893333,95.26376667,100,100,100,100,100,77.60613333,95.6441,97.90436667,99.5,97.35016667,99.81733333,99.58333333,94.91603333,91.41573333,77.05813333,81.05853333,91.63493333,96.96983333,99.36333333,100,100,100
176,100,100,99.88933333,100,100,100,100,99.95,100,100,100,100,100,99.94,99.91933333,100,99.41333333,94.76933333,92.95013333,95.32896667,90.9408,94.78563333,96.02986667,98.16516667
177,99.91533333,99.562,99.456,99.90866667,98.9367,99.516,99.47666667,99.756,99.406,97.45883333,92.34733333,89.20546667,63.47283333,59.39253333,85.132,86.26453333,69.70383333,56.13633333,48.77973333,53.16453333,58.14633333,48.42693333,43.53813333,42.04293333
178,23.20333333,18.59373333,10.09983333,81.3508,94.47593333,95.12793333,95.30723333,87.28746667,86.41066667,83.34186667,78.20893333,34.80733333,29.43173333,27.66503333,17.08873333,15.44613333,10.87263333,6.840666667,10.72773333,9.037233333,7.97,5.786,13.75683333,8.223033333
179,18.77433333,17.63913333,56.61873333,50.81253333,48.84693333,41.03493333,33.90133333,42.54693333,30.44343333,14.01213333,11.27973333,7.806666667,10.23093333,10.77603333,3.994,1.949333333,0.5488,0.112,0.2856,0.7128,3.341333333,3.863333333,1.474666667,6.57
180,8.298933333,34.70163333,69.98523333,56.69913333,56.49813333,45.28533333,60.27693333,52.47573333,40.22853333,34.38453333,31.36453333,33.34263333,14.30883333,13.30833333,4.852666667,7.307333333,9.051033333,5.352,3.938,2.213333333,1.058666667,7.382,24.43363333,20.73513333
181,24.85643333,27.90663333,52.94613333,95.88316667,65.86473333,68.13603333,96.89376667,99.92466667,99.52333333,99.36666667,96.22003333,97.70876667,69.70383333,14.99193333,21.28553333,56.09613333,47.33493333,31.90813333,22.52393333,10.98303333,2.186666667,20.72653333,45.92373333,94.43246667
182,92.54826667,91.30613333,99.71733333,100,98.51833333,14.07423333,1.242666667,8.602533333,14.17773333,28.07273333,10.70013333,3.173333333,7.638666667,37.10253333,62.95023333,75.15093333,53.92053333,41.27013333,40.91733333,49.60293333,74.02533333,84.83973333,86.97693333,98.42053333
